Date,GBP_EUR,GBP_USD,GBP_HKD,GBP_JPY
2024-04-10,1.1672,1.254,9.826,192.065
2024-04-11,1.1703,1.2553,9.8389,192.404
2024-04-12,1.1699,1.2452,9.7572,190.745
2024-04-15,1.1714,1.2446,9.7444,192.004
2024-04-16,1.1702,1.2426,9.7328,192.258
2024-04-17,1.1669,1.2454,9.7525,192.277
2024-04-18,1.1685,1.2436,9.7393,192.321
2024-04-19,1.1609,1.237,9.6893,191.275
2024-04-22,1.1592,1.235,9.677,191.223
2024-04-23,1.1633,1.2449,9.7538,192.754
2024-04-24,1.1649,1.2464,9.7614,193.626
2024-04-25,1.1662,1.2514,9.7951,194.775
2024-04-26,1.1682,1.2493,9.7796,197.798
2024-04-29,1.1718,1.2563,9.8305,196.418
2024-04-30,1.1712,1.2492,9.7737,197.132
2024-05-01,1.1693,1.2527,9.801,193.614
2024-05-02,1.1687,1.2534,9.7936,192.604
2024-05-03,1.1658,1.2547,9.8014,192.02
2024-05-06,1.1666,1.2562,9.8216,193.357
2024-05-07,1.1631,1.2509,9.783,193.503
2024-05-08,1.1627,1.2498,9.7703,194.389
2024-05-09,1.1615,1.2524,9.7863,194.718
2024-05-10,1.1629,1.2525,9.7866,195.113
2024-05-13,1.1639,1.2559,9.8111,196.2
2024-05-14,1.1638,1.2592,9.8365,196.966
2024-05-15,1.1655,1.2685,9.9074,196.486
2024-05-16,1.1658,1.267,9.8841,196.889
2024-05-17,1.1686,1.2701,9.9091,197.711
2024-05-20,1.1703,1.2706,9.9086,198.556
2024-05-21,1.171,1.2709,9.9193,198.486
2024-05-22,1.175,1.2717,9.9293,199.406
2024-05-23,1.1741,1.2699,9.917,199.287
2024-05-24,1.1743,1.2737,9.9508,199.884
2024-05-27,1.1759,1.2769,9.9699,200.322
2024-05-28,1.1754,1.2762,9.9692,200.577
2024-05-29,1.1758,1.2701,9.9238,200.218
2024-05-30,1.1755,1.2732,9.9539,199.667
2024-05-31,1.1744,1.2742,9.9639,200.45
2024-06-03,1.1745,1.2808,10.0163,199.896
2024-06-04,1.1738,1.277,9.9777,197.8
2024-06-05,1.1764,1.2787,9.9889,199.617
2024-06-06,1.1747,1.2791,9.9892,199.04
2024-06-07,1.1775,1.2719,9.937,199.392
2024-06-10,1.1826,1.2731,9.9455,199.919
2024-06-11,1.1863,1.274,9.9532,200.185
2024-06-12,1.184,1.2798,9.9946,200.58
2024-06-13,1.1885,1.2762,9.9683,200.405
2024-06-14,1.1852,1.2687,9.9093,199.606
2024-06-17,1.1834,1.2705,9.9232,200.4
2024-06-18,1.1833,1.2709,9.9217,200.629
2024-06-19,1.184,1.272,9.9304,201.096
2024-06-20,1.1827,1.2657,9.8779,201.167
2024-06-21,1.1825,1.2645,9.8696,202.064
2024-06-24,1.1818,1.2686,9.905,202.509
2024-06-25,1.184,1.2686,9.9072,202.6
2024-06-26,1.1817,1.2622,9.8568,202.987
2024-06-27,1.1808,1.2639,9.871,203.204
2024-06-28,1.1801,1.2645,9.8743,203.395
2024-07-01,1.1778,1.265,9.8823,204.248
2024-07-02,1.1805,1.2685,9.9116,204.798
2024-07-03,1.1811,1.2742,9.9515,206.025
2024-07-04,1.1801,1.276,9.9639,205.753
2024-07-05,1.1821,1.2815,10.0128,206.009
2024-07-08,1.1831,1.2807,10.0015,205.975
2024-07-09,1.1824,1.2786,9.9892,206.27
2024-07-10,1.1864,1.2849,10.0359,207.751
2024-07-11,1.1883,1.2915,10.0826,205.138
2024-07-12,1.1909,1.2988,10.1407,205.068
2024-07-15,1.1902,1.2968,10.1238,204.981
2024-07-16,1.1903,1.2974,10.131,205.449
2024-07-17,1.1892,1.3009,10.1568,203.201
2024-07-18,1.1879,1.2944,10.1087,203.703
2024-07-19,1.1868,1.2914,10.0863,203.388
2024-07-22,1.1874,1.2933,10.0977,203.098
2024-07-23,1.1892,1.2908,10.0797,200.82
2024-07-24,1.1907,1.2907,10.0788,198.623
2024-07-25,1.1849,1.2851,10.0319,197.821
2024-07-26,1.1854,1.2867,10.0443,197.826
2024-07-29,1.1886,1.2862,10.0449,198.099
2024-07-30,1.1868,1.2836,10.0289,196.163
2024-07-31,1.1875,1.2856,10.0441,192.818
2024-08-01,1.1805,1.2739,9.9554,190.276
2024-08-02,1.1735,1.2801,9.9977,187.767
2024-08-05,1.1667,1.2776,9.9517,184.216
2024-08-06,1.161,1.2691,9.893,183.18
2024-08-07,1.162,1.2692,9.8988,186.183
2024-08-08,1.1676,1.2748,9.938,187.734
2024-08-09,1.1687,1.2761,9.948,187.108
2024-08-12,1.168,1.277,9.9459,187.976
2024-08-13,1.17,1.2862,10.0177,188.876
2024-08-14,1.165,1.2829,9.996,189.012
2024-08-15,1.1715,1.2855,10.0223,191.911
2024-08-16,1.1739,1.2944,10.0891,191.11
2024-08-19,1.1719,1.2991,10.1182,190.438
2024-08-20,1.1711,1.3034,10.1512,189.327
2024-08-21,1.174,1.3091,10.2017,190.196
2024-08-22,1.178,1.3091,10.2081,191.476
2024-08-23,1.1809,1.3214,10.3022,190.785
2024-08-26,1.1816,1.3188,10.2808,190.599
2024-08-27,1.1856,1.3261,10.346,190.909
2024-08-28,1.1862,1.3191,10.2912,190.726
2024-08-29,1.1887,1.3168,10.2686,190.949
2024-08-30,1.1882,1.3127,10.2357,191.893
2024-09-02,1.1875,1.3146,10.2497,193.151
2024-09-03,1.1875,1.3114,10.2277,190.778
2024-09-04,1.1864,1.3147,10.2518,188.98
2024-09-05,1.1862,1.318,10.2719,189.063
2024-09-06,1.1845,1.3129,10.2352,186.878
2024-09-09,1.1847,1.3074,10.1937,187.179
2024-09-10,1.187,1.308,10.1992,186.337
2024-09-11,1.1844,1.3043,10.1719,185.68
2024-09-12,1.1851,1.3124,10.2424,186.135
2024-09-13,1.185,1.3124,10.2363,184.835
2024-09-16,1.1871,1.3216,10.2992,185.843
2024-09-17,1.1842,1.3161,10.2573,187.423
2024-09-18,1.1884,1.3214,10.2964,188.008
2024-09-19,1.1901,1.3284,10.3547,189.463
2024-09-20,1.1934,1.3321,10.3783,191.685
2024-09-23,1.2014,1.3347,10.3927,191.687
2024-09-24,1.1998,1.3413,10.4414,192.111
2024-09-25,1.1968,1.3324,10.3716,192.865
2024-09-26,1.2003,1.3415,10.436,194.275
2024-09-27,1.1981,1.3374,10.3933,190.193
2024-09-30,1.2012,1.3375,10.3974,192.108
2024-10-01,1.2004,1.3286,10.3245,190.734
2024-10-02,1.2013,1.3268,10.2992,194.321
2024-10-03,1.1898,1.3124,10.1897,192.844
2024-10-04,1.1957,1.3122,10.1937,195.124
2024-10-07,1.1921,1.3083,10.1602,193.868
2024-10-08,1.1935,1.3104,10.1894,194.199
2024-10-09,1.1949,1.3071,10.158,195.163
2024-10-10,1.1942,1.3059,10.147,194.02
2024-10-11,1.1947,1.3067,10.1528,194.88
2024-10-14,1.1972,1.3059,10.1399,195.576
2024-10-15,1.2003,1.3074,10.1556,195.073
2024-10-16,1.1959,1.299,10.0939,194.385
2024-10-17,1.2013,1.3011,10.1143,195.449
2024-10-18,1.2009,1.3052,10.1415,195.169
2024-10-21,1.2006,1.2985,10.0941,195.86
2024-10-22,1.2023,1.2984,10.0919,196.165
2024-10-23,1.1984,1.2921,10.0382,197.388
2024-10-24,1.1984,1.2975,10.0838,197.012
2024-10-25,1.2008,1.2962,10.0714,197.397
2024-10-28,1.1997,1.2972,10.0805,198.844
2024-10-29,1.203,1.3015,10.1153,199.607
2024-10-30,1.194,1.2962,10.0742,198.863
2024-10-31,1.1852,1.2899,10.0273,196.116
2024-11-01,1.1933,1.2924,10.0478,197.68
2024-11-04,1.1911,1.2957,10.0707,197.124
2024-11-05,1.1933,1.3042,10.1372,197.744
2024-11-06,1.2004,1.2879,10.0151,199.158
2024-11-07,1.2022,1.2987,10.0917,198.618
2024-11-08,1.2055,1.2921,10.044,197.189
2024-11-11,1.2076,1.2868,10.0065,197.817
2024-11-12,1.2,1.2748,9.9153,197.1
2024-11-13,1.203,1.2708,9.8878,197.581
2024-11-14,1.203,1.2666,9.8564,197.932
2024-11-15,1.1974,1.2618,9.8241,194.759
2024-11-18,1.1962,1.2678,9.868,196.094
2024-11-19,1.1969,1.2682,9.871,196.137
2024-11-20,1.2001,1.2652,9.8486,196.665
2024-11-21,1.2019,1.2589,9.798,194.554
2024-11-22,1.2032,1.253,9.7555,193.938
2024-11-25,1.1974,1.2568,9.7807,193.811
2024-11-26,1.1983,1.2569,9.7831,192.423
2024-11-27,1.2,1.268,9.8667,191.595
2024-11-28,1.202,1.2687,9.8756,192.274
2024-11-29,1.2038,1.2735,9.9105,190.793
2024-12-02,1.2054,1.2655,9.8475,189.315
2024-12-03,1.2059,1.2673,9.8628,189.588
2024-12-04,1.2083,1.2701,9.8864,191.29
2024-12-05,1.2053,1.2759,9.9307,191.548
2024-12-06,1.206,1.2744,9.9127,191.168
2024-12-09,1.2081,1.275,9.9122,192.793
2024-12-10,1.2132,1.2771,9.9291,194.065
2024-12-11,1.2147,1.2751,9.9131,194.394
2024-12-12,1.2107,1.2673,9.8525,193.438
2024-12-13,1.2018,1.2619,9.8127,193.89
2024-12-16,1.2066,1.2683,9.8602,195.504
2024-12-17,1.2116,1.271,9.8764,195.051
2024-12-18,1.2146,1.2574,9.7708,194.665
2024-12-19,1.2064,1.2502,9.7132,196.826
2024-12-20,1.2049,1.257,9.7739,196.647
2024-12-23,1.2047,1.2536,9.741,197.005
2024-12-24,1.2067,1.2539,9.7399,197.063
2024-12-25,1.2067,1.2561,9.7552,197.05
2024-12-26,1.2019,1.2525,9.7302,197.904
2024-12-27,1.2064,1.2578,9.7649,198.526
2024-12-30,1.2061,1.255,9.7483,196.846
2024-12-31,1.2085,1.2516,9.7212,196.764
